GeoFips,GeoName,2017,2018,2019,2020,2021
38043,"Kidder, ND",50790,50644,53808,66782,74589
38045,"LaMoure, ND",49572,51977,60029,70840,72712
38047,"Logan, ND",55065,52529,50471,60170,68365
38049,"McHenry, ND",48740,55857,55062,62880,72140
38051,"McIntosh, ND",53189,54390,59208,70439,80675
38053,"McKenzie, ND",61661,69805,70441,66159,72258
38055,"McLean, ND",50638,55329,59239,64151,76889
38057,"Mercer, ND",58170,57776,58481,60817,65113
38059,"Morton, ND",49320,50765,52389,55406,58630
38061,"Mountrail, ND",57825,67706,68215,68259,72419
38063,"Nelson, ND",54800,57231,58823,71728,70971
38065,"Oliver, ND",45407,45469,45448,52046,63441
38067,"Pembina, ND",56781,55525,58341,71085,75974
38069,"Pierce, ND",46183,50671,48230,56319,66733
38071,"Ramsey, ND",45716,48909,49856,56950,59490
38073,"Ransom, ND",48337,50217,54832,60122,64827
38075,"Renville, ND",57033,75732,69861,79383,78282
38077,"Richland, ND",46513,48316,50104,53248,59919
38079,"Rolette, ND",37030,40490,41420,48719,52939
38081,"Sargent, ND",52840,54684,62204,68049,74799
38083,"Sheridan, ND",42866,48234,48090,61315,78328
38085,"Sioux, ND",27515,29306,29160,35078,36445
38087,"Slope, ND",51295,42619,48921,62170,80270
38089,"Stark, ND",58206,59879,63393,61563,62553
38091,"Steele, ND",53354,57685,64659,87451,86280
38093,"Stutsman, ND",47429,49682,52206,59353,61388
38095,"Towner, ND",53010,68107,58502,86111,80665
38097,"Traill, ND",47851,48174,54988,64735,65364
38099,"Walsh, ND",48184,48602,50715,61427,65961
38101,"Ward, ND",50649,53427,55233,57047,59893
38103,"Wells, ND",51210,56496,58274,76369,82108
38105,"Williams, ND",63636,67089,66244,61077,63689
39001,"Adams, OH",33683,34912,35806,40100,43092
39003,"Allen, OH",40594,42307,43618,47314,50353
39005,"Ashland, OH",37589,39087,39376,42813,45594
39007,"Ashtabula, OH",36753,38579,39535,43074,46280
39009,"Athens, OH",33787,34688,35910,38491,40663
39011,"Auglaize, OH",46917,48047,47864,51426,54964
39013,"Belmont, OH",39545,42609,41870,42535,45375
39015,"Brown, OH",36144,37246,39149,42639,45795
39017,"Butler, OH",45270,46910,49578,52403,55636
39019,"Carroll, OH",38165,39697,41253,45217,48319
39021,"Champaign, OH",39686,41522,42488,47064,50151
39023,"Clark, OH",38744,39672,41168,44990,47929
39025,"Clermont, OH",51279,53547,57898,61442,64895
39027,"Clinton, OH",43446,44962,45799,48335,52090
39029,"Columbiana, OH",36505,38067,39393,42931,45580
39031,"Coshocton, OH",33723,35206,36206,39883,42403
39033,"Crawford, OH",36577,38245,38215,42508,45755
39035,"Cuyahoga, OH",51467,53238,55170,58767,62790
39037,"Darke, OH",41020,43448,43415,47615,51549
39039,"Defiance, OH",39336,40508,41542,45046,47933
39041,"Delaware, OH",72068,74202,76803,80000,83603
39043,"Erie, OH",58791,59128,55178,54141,58239
39045,"Fairfield, OH",44962,46429,48415,52052,55185
39047,"Fayette, OH",37138,38125,39499,45321,47851
39049,"Franklin, OH",48752,50057,51386,55376,58689
39051,"Fulton, OH",43525,44785,46220,49896,52995
39053,"Gallia, OH",38316,40153,41574,44973,47674
39055,"Geauga, OH",65848,68464,71640,74087,78294
39057,"Greene, OH",49481,50821,52189,55300,58363
39059,"Guernsey, OH",39071,40933,41970,45838,48667
39061,"Hamilton, OH",56406,58623,60698,64043,67845
39063,"Hancock, OH",50247,50389,51102,55871,58966
39065,"Hardin, OH",31937,33508,33937,37515,40636
39067,"Harrison, OH",38636,39669,40834,43497,45968
39069,"Henry, OH",42734,43617,44961,49383,52568
39071,"Highland, OH",35065,36223,37462,41304,44454
39073,"Hocking, OH",37208,38109,39909,43539,46421
39075,"Holmes, OH",43047,45315,47387,50516,54118
39077,"Huron, OH",38821,40294,40967,44947,48213
39079,"Jackson, OH",34822,35364,36620,40658,42680
39081,"Jefferson, OH",37208,38799,40616,44238,47413
39083,"Knox, OH",40643,42933,45128,48648,52034
39085,"Lake, OH",48663,50781,52503,55688,58960
39087,"Lawrence, OH",37150,38981,40440,43730,46838
39089,"Licking, OH",44762,45817,47531,51377,54525
39091,"Logan, OH",40778,42447,42969,47329,50151
39093,"Lorain, OH",44692,46251,48387,51518,54452
39095,"Lucas, OH",43893,45824,47730,51088,54105
39097,"Madison, OH",41431,41708,42785,47359,50124
39099,"Mahoning, OH",41216,42589,44241,47903,50968
39101,"Marion, OH",36318,37078,37356,40780,43814
39103,"Medina, OH",53891,55768,58080,60816,64371
39105,"Meigs, OH",34271,35356,36845,40789,43469
39107,"Mercer, OH",48768,51591,50173,54089,59089
39109,"Miami, OH",45518,47174,48319,51963,54947
39111,"Monroe, OH",32622,35849,38342,42900,43844
39113,"Montgomery, OH",44693,46289,48011,51883,54822
39115,"Morgan, OH",33097,34089,35887,40418,43249
39117,"Morrow, OH",37985,39637,41694,45968,49162
39119,"Muskingum, OH",39477,40695,42244,46224,49160
39121,"Noble, OH",26490,27740,28633,31322,32713
39123,"Ottawa, OH",49994,52247,54124,57760,61102
39125,"Paulding, OH",38893,40462,41315,45740,48972
39127,"Perry, OH",37073,38149,39486,43130,46028
39129,"Pickaway, OH",39829,40885,42334,46614,49425
39131,"Pike, OH",37200,38370,39758,43639,46730
39133,"Portage, OH",43063,44385,46092,49221,51995
39135,"Preble, OH",38567,39999,41128,45111,48600
39137,"Putnam, OH",46636,48535,49854,53906,57868
39139,"Richland, OH",36966,38142,39903,43561,46366
39141,"Ross, OH",35469,36981,38739,42468,45596
39143,"Sandusky, OH",39962,41267,41968,45645,48982
39145,"Scioto, OH",37219,39337,41291,43698,46946
39147,"Seneca, OH",38037,38956,40328,44981,47605
39149,"Shelby, OH",44376,45628,45896,49486,52547
39151,"Stark, OH",43001,44356,45901,49197,52426
39153,"Summit, OH",49126,51196,53540,57035,60771
39155,"Trumbull, OH",39048,40193,40338,43700,46356
39157,"Tuscarawas, OH",41422,43408,44215,47139,50625
39159,"Union, OH",52386,56506,58178,61633,64967
39161,"Van Wert, OH",39831,41595,42094,46137,49328
39163,"Vinton, OH",32952,34073,35464,39672,42290
39165,"Warren, OH",57764,59379,62927,66080,69581
39167,"Washington, OH",40622,43286,44669,47691,50549
39169,"Wayne, OH",42563,44679,46253,49525,52817
39171,"Williams, OH",39457,40834,42545,45983,49310
39173,"Wood, OH",45336,47202,48351,51122,53892
39175,"Wyandot, OH",41998,44595,45761,50254,54342
40001,"Adair, OK",31324,31873,32854,36005,41496
40003,"Alfalfa, OK",36101,39391,38514,40128,43695
40005,"Atoka, OK",31191,31626,32373,34326,36195
40007,"Beaver, OK",50096,53642,55602,56870,65668
40009,"Beckham, OK",35158,37500,37090,37821,40147
40011,"Blaine, OK",40931,45038,47191,45732,53081
40013,"Bryan, OK",35075,35698,37796,40318,43871
40015,"Caddo, OK",35901,37646,39266,41445,45452
40017,"Canadian, OK",43706,45367,46536,47987,50309
40019,"Carter, OK",41279,43218,43831,45673,48733
40021,"Cherokee, OK",32226,33596,35544,37729,40638
40023,"Choctaw, OK",30723,31860,33313,36804,40395
40025,"Cimarron, OK",67298,57993,61841,62184,68769
40027,"Cleveland, OK",42989,44128,45294,47292,49946
40029,"Coal, OK",35034,37921,40247,40718,44170
40031,"Comanche, OK",40178,41255,42511,45353,47650
40033,"Cotton, OK",40328,41141,45057,49068,51300
40035,"Craig, OK",36283,37504,39611,41011,43958
40037,"Creek, OK",39091,40449,42775,45323,47927
40039,"Custer, OK",38694,40382,41388,42941,46226
40041,"Delaware, OK",33451,34356,36145,37927,40950
40043,"Dewey, OK",41120,48837,53322,51015,53807
40045,"Ellis, OK",50510,52528,55054,53911,57564
40047,"Garfield, OK",42359,43216,43701,44850,48861
40049,"Garvin, OK",38430,40705,43021,46164,48690
40051,"Grady, OK",39222,40870,42770,44915,47840
40053,"Grant, OK",42634,43216,49106,54509,60177
40055,"Greer, OK",29260,29372,30780,33100,35502
40057,"Harmon, OK",38648,37795,41603,45852,51088
40059,"Harper, OK",53474,53301,54839,52763,54555
40061,"Haskell, OK",34332,34851,36002,37707,42506
40063,"Hughes, OK",36858,38788,41203,40999,46703
40065,"Jackson, OK",38604,39732,42542,45539,49372
40067,"Jefferson, OK",33090,35596,37175,40359,41152
40069,"Johnston, OK",36035,38394,37159,40616,43246
40071,"Kay, OK",39379,39901,41547,44804,47817
40073,"Kingfisher, OK",50190,55607,59692,61709,67299
40075,"Kiowa, OK",35541,35184,38343,42364,45875
40077,"Latimer, OK",35806,36197,36760,38117,40932
40079,"Le Flore, OK",32539,33256,34678,36472,40214
40081,"Lincoln, OK",35451,36665,38990,41876,44687
40083,"Logan, OK",41267,42746,44296,45694,48559
40085,"Love, OK",36125,37920,39229,41135,43592
40087,"McClain, OK",43591,45956,49042,50262,53330
40089,"McCurtain, OK",33322,33809,35030,37605,42574
40091,"McIntosh, OK",33652,34447,37404,40174,42241
40093,"Major, OK",39585,43605,42600,43220,47185
40095,"Marshall, OK",34865,36119,37863,41119,43325
40097,"Mayes, OK",35577,37097,38676,41812,44615
40099,"Murray, OK",41227,42773,43630,45070,48831
40101,"Muskogee, OK",35995,36733,38355,40934,43699
40103,"Noble, OK",41164,42375,45429,47928,51172
40105,"Nowata, OK",36517,38222,40117,42909,46337
40107,"Okfuskee, OK",28866,30222,32870,34939,37839
40109,"Oklahoma, OK",49945,51553,56727,58984,63151
40111,"Okmulgee, OK",33552,34662,36446,38936,41808
40113,"Osage, OK",34252,35401,37056,39439,42015
40115,"Ottawa, OK",35957,37101,38936,42066,45484
40117,"Pawnee, OK",35856,37461,38894,41104,43859
40119,"Payne, OK",35437,37058,39008,41541,43952
40121,"Pittsburg, OK",36908,38327,39340,40110,42102
40123,"Pontotoc, OK",41259,43104,45338,48300,51619
40125,"Pottawatomie, OK",36571,37352,40419,42897,46730
40127,"Pushmataha, OK",31724,32282,32855,35987,39442
40129,"Roger Mills, OK",46647,46035,43864,46890,50590
40131,"Rogers, OK",43994,45877,47480,49464,52142
40133,"Seminole, OK",32209,34348,35993,38386,41119
40135,"Sequoyah, OK",33440,34226,35943,39081,42780
40137,"Stephens, OK",39557,42588,43968,45647,48328
40139,"Texas, OK",51975,50319,52877,51093,58194
40141,"Tillman, OK",35474,34768,38397,37561,40610
40143,"Tulsa, OK",57847,62293,63538,62889,66535
40145,"Wagoner, OK",39264,40708,43020,45032,47142
40147,"Washington, OK",58649,63213,58893,73262,78103
40149,"Washita, OK",33358,34515,36697,38035,40961
40151,"Woods, OK",41479,44995,44862,46245,50198
40153,"Woodward, OK",35681,37204,37189,39048,41180
41001,"Baker, OR",37365,39481,41127,44857,48107
41003,"Benton, OR",42842,45149,47290,50628,54174
41005,"Clackamas, OR",55222,58849,62194,66419,71504
41007,"Clatsop, OR",42048,44356,45253,49063,52250
41009,"Columbia, OR",42169,43972,45762,49273,53573
41011,"Coos, OR",41215,43504,46736,51557,55759
41013,"Crook, OR",39485,41799,43670,47093,50708
41015,"Curry, OR",40278,42575,45002,48934,53044
41017,"Deschutes, OR",53303,56169,58666,63872,67743
41019,"Douglas, OR",38749,40534,42488,46948,50595
41021,"Gilliam, OR",47695,50167,55635,64369,63645
41023,"Grant, OR",38922,41276,42841,47602,50870
41025,"Harney, OR",36394,38688,40504,44912,49257
41027,"Hood River, OR",51512,53866,55537,60167,65127
41029,"Jackson, OR",44282,45717,47774,52410,56842
41031,"Jefferson, OR",32880,34806,36078,39948,43145
41033,"Josephine, OR",38846,41035,44048,49062,54466
41035,"Klamath, OR",38093,39510,40236,44133,48050
41037,"Lake, OR",37189,39710,40872,44274,47066
41039,"Lane, OR",43332,45018,46752,51272,55146
41041,"Lincoln, OR",41746,44046,45542,48876,52482
41043,"Linn, OR",40980,43389,44501,48357,52695
41045,"Malheur, OR",29994,31204,32651,35489,38923
41047,"Marion, OR",40810,42670,44921,49022,53791
41049,"Morrow, OR",41248,43719,46189,48990,51670
41051,"Multnomah, OR",53947,57186,59993,64858,70331
41053,"Polk, OR",39285,40993,43012,45835,49781
41055,"Sherman, OR",45480,53913,55593,63097,67558
41057,"Tillamook, OR",42811,43660,45064,48609,51643
41059,"Umatilla, OR",36873,38885,40364,44604,48439
41061,"Union, OR",38297,40403,42107,46076,50053
41063,"Wallowa, OR",40858,42813,44689,48880,52999
41065,"Wasco, OR",40974,42327,43622,48355,52527
41067,"Washington, OR",57641,61218,62493,66270,71537
41069,"Wheeler, OR",32198,34874,36225,39648,42637
41071,"Yamhill, OR",43008,45238,47337,51486,55802
42001,"Adams, PA",46505,48399,49380,52801,55752
42003,"Allegheny, PA",57306,61561,63478,66702,70580
42005,"Armstrong, PA",41574,44117,46020,50598,54198
42007,"Beaver, PA",44584,47049,49021,53495,56452
42009,"Bedford, PA",40354,41964,42995,46031,49916
42011,"Berks, PA",46960,48741,50657,55045,57970
42013,"Blair, PA",43471,45574,47034,51007,54470
42015,"Bradford, PA",39453,40738,43589,46144,49063
42017,"Bucks, PA",68786,71827,75056,79239,83011
42019,"Butler, PA",55002,57191,60060,63693,67203
42021,"Cambria, PA",39408,41801,43120,46609,49472
42023,"Cameron, PA",44059,46520,46309,51527,54352
42025,"Carbon, PA",48322,51118,52818,56231,59317
42027,"Centre, PA",45506,46855,49211,52699,54994
42029,"Chester, PA",78565,83622,87486,91122,95483
42031,"Clarion, PA",39599,41651,43226,47111,49611
42033,"Clearfield, PA",41758,43923,45050,49517,52478
42035,"Clinton, PA",38274,39772,43321,47075,49312
42037,"Columbia, PA",40804,42345,43624,47565,50176
42039,"Crawford, PA",38269,40491,41976,45838,48431
42041,"Cumberland, PA",52231,54246,56628,61296,63650
42043,"Dauphin, PA",47695,49773,52037,55487,58741
42045,"Delaware, PA",62058,66125,69433,72700,77180
42047,"Elk, PA",44187,46607,46954,51310,51653
42049,"Erie, PA",41816,44255,45883,49969,52747
42051,"Fayette, PA",39847,41900,43186,47448,51007
42053,"Forest, PA",21568,22890,24922,28305,29573
42055,"Franklin, PA",44179,46329,48017,51665,55139
42057,"Fulton, PA",41858,44602,45295,48242,49929
42059,"Greene, PA",41264,42713,44620,47846,50266
42061,"Huntingdon, PA",36507,38217,39855,44087,46331
42063,"Indiana, PA",37552,39798,41489,44804,47945
42065,"Jefferson, PA",40224,42921,43852,47510,50240
42067,"Juniata, PA",45074,46707,47788,52855,56422
42069,"Lackawanna, PA",43905,45741,47435,51419,54380
42071,"Lancaster, PA",49731,52037,54061,58214,61547
42073,"Lawrence, PA",40948,42983,44147,48385,51611
42075,"Lebanon, PA",45498,47198,48912,52399,55803
42077,"Lehigh, PA",50190,51783,54791,58227,62537
42079,"Luzerne, PA",41842,43521,44987,49172,52300
42081,"Lycoming, PA",41091,42684,44394,48075,50464
42083,"McKean, PA",42388,43802,45010,48118,51169
42085,"Mercer, PA",39712,41378,42598,46310,49311
42087,"Mifflin, PA",37636,39296,40116,44040,46768
42089,"Monroe, PA",41397,43005,45196,49469,53118
42091,"Montgomery, PA",74084,77253,79267,84342,88671
42093,"Montour, PA",54773,56552,57124,60685,64548
42095,"Northampton, PA",51146,53771,56142,59080,63256
42097,"Northumberland, PA",38993,40611,42391,46431,49525
42099,"Perry, PA",43398,45360,46931,50363,53700
42101,"Philadelphia, PA",51583,53721,54010,56685,60869
42103,"Pike, PA",44652,46663,50137,52415,56008
42105,"Potter, PA",40475,44354,45232,47845,51432
42107,"Schuylkill, PA",39811,41454,42971,46834,49451
42109,"Snyder, PA",40640,42471,43481,47418,50846
42111,"Somerset, PA",39156,40703,42173,45843,48135
42113,"Sullivan, PA",44378,46471,49647,52767,55564
42115,"Susquehanna, PA",43677,46112,48990,51186,55354
42117,"Tioga, PA",38128,39315,41371,44366,47572
42119,"Union, PA",40266,41442,44452,47782,50630
42121,"Venango, PA",39294,41488,43572,47240,50691
42123,"Warren, PA",40290,41973,43634,46945,49356
42125,"Washington, PA",55046,57492,57447,61945,65452
42127,"Wayne, PA",41874,43993,45567,49187,52351
42129,"Westmoreland, PA",48325,50707,52476,56620,59874
42131,"Wyoming, PA",42751,46240,48722,52731,55902
42133,"York, PA",47637,49483,51295,54808,57870
44001,"Bristol, RI",72904,73633,78427,82053,87810
44003,"Kent, RI",55980,57177,60103,63582,67906
44005,"Newport, RI",64199,66399,73416,78693,84054
44007,"Providence, RI",44433,45826,48251,52324,56429
44009,"Washington, RI",60157,64097,68280,72917,77855
45001,"Abbeville, SC",32614,33592,34990,38094,40596
45003,"Aiken, SC",41797,43087,45459,48208,51057
45005,"Allendale, SC",31711,33245,34309,39852,41814
45007,"Anderson, SC",38524,39902,41621,43933,46894
45009,"Bamberg, SC",32846,34363,36074,38795,41081
45011,"Barnwell, SC",32215,33671,35568,38813,41828
45013,"Beaufort, SC",56234,58546,63489,66301,70166
45015,"Berkeley, SC",39781,41336,43510,45454,48919
45017,"Calhoun, SC",38221,40227,43214,46304,50375
45019,"Charleston, SC",59522,61412,67053,68720,73032
45021,"Cherokee, SC",31765,32687,34346,37154,40230
45023,"Chester, SC",32281,33165,35924,39521,43169
45025,"Chesterfield, SC",30903,32452,34058,36209,39538
45027,"Clarendon, SC",33831,35414,37054,40794,44874
45029,"Colleton, SC",33499,34726,36296,39240,42481
45031,"Darlington, SC",37406,38909,41182,44051,47845
45033,"Dillon, SC",29037,30301,32450,35315,39567
45035,"Dorchester, SC",37836,39652,41157,43321,46857
45037,"Edgefield, SC",37261,37099,39389,42991,45299
45039,"Fairfield, SC",37405,38694,40794,44890,48634
45041,"Florence, SC",39923,41646,44609,47692,51554
45043,"Georgetown, SC",45150,46800,50433,53677,57656
45045,"Greenville, SC",47211,48563,50680,52376,55442
45047,"Greenwood, SC",36269,37066,38712,41762,44723
45049,"Hampton, SC",30528,31778,33314,38107,41689
45051,"Horry, SC",37642,39028,41360,44241,46817
45053,"Jasper, SC",30354,32745,35901,39314,41531
45055,"Kershaw, SC",40887,42187,44272,46901,50635
45057,"Lancaster, SC",49184,52550,53991,51986,55033
45059,"Laurens, SC",34200,34971,36102,38476,41245
45061,"Lee, SC",30501,31833,33989,37142,41364
45063,"Lexington, SC",47040,47695,49874,51900,55304
45065,"McCormick, SC",35839,38484,39739,42206,44391
45067,"Marion, SC",30864,32646,34745,37956,41519
45069,"Marlboro, SC",29551,30860,31256,34189,37933
45071,"Newberry, SC",37150,37699,40342,43190,46917
45073,"Oconee, SC",42922,44607,46804,48945,52336
45075,"Orangeburg, SC",33161,34236,35639,38860,42376
45077,"Pickens, SC",36613,37583,39339,41135,43842
45079,"Richland, SC",44064,45052,47123,49808,52980
45081,"Saluda, SC",36084,36133,37994,40423,44503
45083,"Spartanburg, SC",41352,42141,45010,47641,50596
45085,"Sumter, SC",37576,38876,40042,42961,47046
45087,"Union, SC",30917,32245,34503,37527,40821
45089,"Williamsburg, SC",30407,31362,33664,37456,40746
45091,"York, SC",46139,47853,50047,52800,56566
46003,"Aurora, SD",35959,38309,40181,48166,54512
46005,"Beadle, SD",46196,46551,48558,52156,55409
46007,"Bennett, SD",32319,34868,36061,42172,46894
46009,"Bon Homme, SD",35192,37844,40638,42965,47665
46011,"Brookings, SD",44975,46707,48112,51581,53860
46013,"Brown, SD",51349,54535,56126,63550,66044
46015,"Brule, SD",44504,46212,45995,53397,59267
46017,"Buffalo, SD",23474,22239,20104,25764,32773
46019,"Butte, SD",38307,38979,40729,44148,45885
46021,"Campbell, SD",43759,50928,46144,67948,79723
46023,"Charles Mix, SD",34582,38249,40561,45485,50673
46025,"Clark, SD",42397,46174,47342,69360,71383
46027,"Clay, SD",34942,37305,39918,42439,47288
46029,"Codington, SD",47113,48927,51821,56540,59387
46031,"Corson, SD",27650,27113,27953,31967,38834
46033,"Custer, SD",50183,51495,53960,57307,59756
46035,"Davison, SD",49082,50555,52030,55929,59258
46037,"Day, SD",43853,47107,46021,62749,65558
46039,"Deuel, SD",48930,49360,50684,60006,62580
46041,"Dewey, SD",38319,38874,41097,50885,54255
46043,"Douglas, SD",48261,52512,59865,61017,67626
46045,"Edmunds, SD",45378,53481,52408,64747,77988
46047,"Fall River, SD",43225,44267,45904,48905,51225
46049,"Faulk, SD",46359,55527,58078,68854,80152
46051,"Grant, SD",52631,51341,51119,58307,63935
46053,"Gregory, SD",43229,44938,46928,53369,57305
46055,"Haakon, SD",45758,49411,47567,68305,74530
46057,"Hamlin, SD",42575,44226,44375,52353,57440
46059,"Hand, SD",51106,55551,53790,66367,75506
46061,"Hanson, SD",57452,60742,65767,71333,77579
46063,"Harding, SD",50542,45236,51121,49327,60414
46065,"Hughes, SD",50515,50341,53823,55955,61666
46067,"Hutchinson, SD",45672,48977,56256,58623,65945
46069,"Hyde, SD",53979,48848,48738,63924,70095
46071,"Jackson, SD",28720,30917,30066,35221,39102
46073,"Jerauld, SD",44877,46167,42449,54371,62655
46075,"Jones, SD",51022,51376,55122,57309,86307
46077,"Kingsbury, SD",48195,52747,55601,66824,70430
46079,"Lake, SD",55686,53431,57067,64650,69817
46081,"Lawrence, SD",49210,51625,54648,57791,60510
46083,"Lincoln, SD",64637,66155,69978,73915,77245
46085,"Lyman, SD",37932,41581,42109,47700,57365
46087,"McCook, SD",45353,47351,53326,59210,67402
46089,"McPherson, SD",38585,43016,41577,55802,65047
46091,"Marshall, SD",44815,51113,54896,71354,72571
46093,"Meade, SD",40906,41889,43775,47918,50972
46095,"Mellette, SD",31341,32453,31049,35580,43805
46097,"Miner, SD",40327,44574,47793,58389,65438
46099,"Minnehaha, SD",55346,57504,62031,66044,69693
46101,"Moody, SD",46927,50965,52556,61461,65719
46102,"Oglala Lakota, SD*",24746,25802,26352,30527,34333
46103,"Pennington, SD",51917,53803,56872,61312,64035
46105,"Perkins, SD",43717,39903,40031,46484,50692
46107,"Potter, SD",59203,60398,68426,81156,87031
46109,"Roberts, SD",34826,37898,37764,46077,50205
46111,"Sanborn, SD",40705,46549,53894,62682,64677
46115,"Spink, SD",52350,54843,55538,71992,76434
46117,"Stanley, SD",65655,59702,66010,66966,78300
46119,"Sully, SD",68013,70863,75293,100044,106241
46121,"Todd, SD",25325,26855,28052,31093,35663
46123,"Tripp, SD",44132,47926,47916,53339,60022
46125,"Turner, SD",54859,49967,61701,63596,73093
46127,"Union, SD",99860,109698,118994,125786,134811
46129,"Walworth, SD",45881,46185,46362,54683,58681
46135,"Yankton, SD",46169,48584,51256,54361,59224
46137,"Ziebach, SD",19810,21656,20352,27459,30532
47001,"Anderson, TN",40135,41953,44090,47198,50901
47003,"Bedford, TN",36418,37526,39243,41608,46083
47005,"Benton, TN",33277,33866,35071,38021,40963
47007,"Bledsoe, TN",25268,26418,28598,30830,33675
47009,"Blount, TN",41510,43872,45860,49002,52596
47011,"Bradley, TN",37850,39236,40228,43319,46409
47013,"Campbell, TN",32398,33710,35824,38706,42471
47015,"Cannon, TN",35145,35721,37663,40263,44419
47017,"Carroll, TN",33483,33803,36312,37686,40502
47019,"Carter, TN",32616,33516,35153,37632,40739
47021,"Cheatham, TN",42365,44259,47099,49389,54069
47023,"Chester, TN",32310,33441,35315,39057,41568
47025,"Claiborne, TN",33618,35018,36464,39045,42542
47027,"Clay, TN",30232,31521,32550,34540,40338
47029,"Cocke, TN",31172,32213,33984,37322,40384
47031,"Coffee, TN",37040,38368,41181,43805,46299
47033,"Crockett, TN",36092,38285,42303,44625,49729
47035,"Cumberland, TN",36219,36901,39092,41720,44295
47037,"Davidson, TN",61212,66773,71100,74857,82087
47039,"Decatur, TN",40040,41946,43581,45823,48912
47041,"DeKalb, TN",39146,41077,41954,44606,47634
47043,"Dickson, TN",39186,40639,43611,45932,50218
47045,"Dyer, TN",38250,39629,42418,46124,51559
47047,"Fayette, TN",53397,54216,58804,62949,68153
47049,"Fentress, TN",31509,33028,35093,37450,40402
47051,"Franklin, TN",37297,38598,40494,43348,45975
47053,"Gibson, TN",35498,36584,39164,42264,46449
47055,"Giles, TN",36720,37107,38464,40755,43321
47057,"Grainger, TN",32174,33867,35331,38242,41569
47059,"Greene, TN",34794,35657,37107,39047,41796
47061,"Grundy, TN",31144,32219,33628,36609,39349
47063,"Hamblen, TN",35731,37135,38554,41810,45234
47065,"Hamilton, TN",50148,52181,54475,56545,60089
47067,"Hancock, TN",25246,26172,28021,31325,34135
47069,"Hardeman, TN",27672,28393,30266,32742,35485
47071,"Hardin, TN",35864,37743,39199,42352,45053
47073,"Hawkins, TN",32646,34152,35369,38232,41436
47075,"Haywood, TN",30322,31261,33721,36712,41503
47077,"Henderson, TN",34554,35866,37644,40776,44357
47079,"Henry, TN",39857,40475,42710,46773,49852
47081,"Hickman, TN",32110,33517,35945,37869,41689
47083,"Houston, TN",31037,31831,34415,36475,39128
47085,"Humphreys, TN",37127,37076,39322,41538,44127
47087,"Jackson, TN",29621,31416,33366,36084,38953
47089,"Jefferson, TN",35104,37070,38765,41324,44330
47091,"Johnson, TN",31067,31703,33282,35623,37936
47093,"Knox, TN",47412,49882,52753,56206,59934
47095,"Lake, TN",21278,21000,24802,26127,29534
47097,"Lauderdale, TN",28456,29826,32784,36121,39733
47099,"Lawrence, TN",33771,34358,35784,37678,41310
47101,"Lewis, TN",32460,33938,36069,39399,41476
47103,"Lincoln, TN",38233,39264,41767,44963,48683
47105,"Loudon, TN",46968,48762,54449,57594,60642
47107,"McMinn, TN",35079,36576,37942,40753,43715
47109,"McNairy, TN",30969,32300,33591,35878,38354
47111,"Macon, TN",31633,32271,33618,35659,39669
47113,"Madison, TN",41029,41917,43975,47357,51004
47115,"Marion, TN",38074,38934,40301,43088,46559
47117,"Marshall, TN",37034,38293,40704,43516,47446
47119,"Maury, TN",40608,41977,45199,48017,52041
47121,"Meigs, TN",32623,32853,34639,37645,39452
47123,"Monroe, TN",33070,34509,36325,39204,42276
47125,"Montgomery, TN",40259,41027,42647,45493,48104
47127,"Moore, TN",38496,39777,43240,45380,48015
47129,"Morgan, TN",28854,30139,32561,35188,39005
47131,"Obion, TN",36797,38270,40375,43488,48493
47133,"Overton, TN",32750,34233,35018,37812,40959
47135,"Perry, TN",31898,33400,34491,35934,38404
47137,"Pickett, TN",38586,39780,40574,42952,45308
47139,"Polk, TN",31711,32295,33761,35848,39180
47141,"Putnam, TN",38519,39798,41621,44512,47536
47143,"Rhea, TN",33515,34685,36163,39571,42174
47145,"Roane, TN",39661,41041,43488,46373,49972
47147,"Robertson, TN",40418,41832,44306,46519,51097
47149,"Rutherford, TN",39754,41236,43273,45604,49411
47151,"Scott, TN",28719,30571,31373,34229,37333
47153,"Sequatchie, TN",35529,36637,38090,41286,43709
47155,"Sevier, TN",38882,40727,43223,46027,49012
47157,"Shelby, TN",47377,49145,51067,54427,59212
47159,"Smith, TN",36559,39152,41898,44033,48602
47161,"Stewart, TN",40033,40861,42737,45248,48205
47163,"Sullivan, TN",40790,42610,44125,47021,50418
47165,"Sumner, TN",46913,48647,52015,54570,59105
47167,"Tipton, TN",38135,39483,41866,44778,49219
47169,"Trousdale, TN",28385,29848,31874,33321,36454
47171,"Unicoi, TN",34132,35644,37049,39632,43044
47173,"Union, TN",31307,32878,34493,36826,40349
47175,"Van Buren, TN",28668,29700,31881,34664,36669
47177,"Warren, TN",33742,34645,36188,38892,41296
47179,"Washington, TN",40970,42481,45144,48475,52089
47181,"Wayne, TN",26890,28532,30283,33461,35726
47183,"Weakley, TN",34308,35291,38337,41133,45366
47185,"White, TN",32040,32982,35019,37603,40770
47187,"Williamson, TN",91608,92569,95806,99408,107698
47189,"Wilson, TN",47614,49732,52573,54619,59229
48001,"Anderson, TX",33277,34503,36532,38898,42444
48003,"Andrews, TX",46207,51862,53300,49329,52943
48005,"Angelina, TX",37989,39362,40417,42691,46170
48007,"Aransas, TX",46241,51663,55184,56433,59878
48009,"Archer, TX",48733,50595,54894,57669,60101
